"","year","block","plot_letter","plot_number","round","species_long","species_flarea","block_plot","block_plot_round","block_plot_round_year","species_block_plot_round_year"
"813",2,6,"D",2,2,"Coreopsis_lanceolata",114.468326563259,"6,D,2","6,D,2,2","6,D,2,2,2","Coreopsis_lanceolata,6,D,2,2,2"
"814",2,6,"D",2,3,"Coreopsis_lanceolata",10.4062115057508,"6,D,2","6,D,2,3","6,D,2,3,2","Coreopsis_lanceolata,6,D,2,3,2"
"815",2,6,"D",3,2,"Coreopsis_lanceolata",10.4062115057508,"6,D,3","6,D,3,2","6,D,3,2,2","Coreopsis_lanceolata,6,D,3,2,2"
"816",2,7,"A",13,1,"Coreopsis_lanceolata",41.6248460230032,"7,A,13","7,A,13,1","7,A,13,1,2","Coreopsis_lanceolata,7,A,13,1,2"
"817",2,7,"A",13,2,"Coreopsis_lanceolata",31.2186345172524,"7,A,13","7,A,13,2","7,A,13,2,2","Coreopsis_lanceolata,7,A,13,2,2"
"818",2,7,"B",5,2,"Coreopsis_lanceolata",41.6248460230032,"7,B,5","7,B,5,2","7,B,5,2,2","Coreopsis_lanceolata,7,B,5,2,2"
"819",2,7,"B",5,3,"Coreopsis_lanceolata",10.4062115057508,"7,B,5","7,B,5,3","7,B,5,3,2","Coreopsis_lanceolata,7,B,5,3,2"
"820",2,7,"C",8,1,"Coreopsis_lanceolata",10.4062115057508,"7,C,8","7,C,8,1","7,C,8,1,2","Coreopsis_lanceolata,7,C,8,1,2"
"821",2,7,"C",8,2,"Coreopsis_lanceolata",10.4062115057508,"7,C,8","7,C,8,2","7,C,8,2,2","Coreopsis_lanceolata,7,C,8,2,2"
"822",2,1,"A",13,3,"Gaillardia_aristata",88.2473376393372,"1,A,13","1,A,13,3","1,A,13,3,2","Gaillardia_aristata,1,A,13,3,2"
"823",2,1,"A",14,3,"Gaillardia_aristata",22.0618344098343,"1,A,14","1,A,14,3","1,A,14,3,2","Gaillardia_aristata,1,A,14,3,2"
"824",2,1,"A",3,1,"Gaillardia_aristata",22.0618344098343,"1,A,3","1,A,3,1","1,A,3,1,2","Gaillardia_aristata,1,A,3,1,2"
"825",2,1,"A",3,3,"Gaillardia_aristata",22.0618344098343,"1,A,3","1,A,3,3","1,A,3,3,2","Gaillardia_aristata,1,A,3,3,2"
"826",2,1,"B",15,3,"Gaillardia_aristata",22.0618344098343,"1,B,15","1,B,15,3","1,B,15,3,2","Gaillardia_aristata,1,B,15,3,2"
"827",2,1,"B",5,3,"Gaillardia_aristata",66.1855032295029,"1,B,5","1,B,5,3","1,B,5,3,2","Gaillardia_aristata,1,B,5,3,2"
"828",2,1,"C",10,3,"Gaillardia_aristata",44.1236688196686,"1,C,10","1,C,10,3","1,C,10,3,2","Gaillardia_aristata,1,C,10,3,2"
"829",2,1,"C",3,3,"Gaillardia_aristata",22.0618344098343,"1,C,3","1,C,3,3","1,C,3,3,2","Gaillardia_aristata,1,C,3,3,2"
"830",2,2,"A",12,4,"Gaillardia_aristata",22.0618344098343,"2,A,12","2,A,12,4","2,A,12,4,2","Gaillardia_aristata,2,A,12,4,2"
"831",2,2,"A",3,3,"Gaillardia_aristata",22.0618344098343,"2,A,3","2,A,3,3","2,A,3,3,2","Gaillardia_aristata,2,A,3,3,2"
"832",2,2,"A",3,4,"Gaillardia_aristata",22.0618344098343,"2,A,3","2,A,3,4","2,A,3,4,2","Gaillardia_aristata,2,A,3,4,2"
"833",2,2,"B",10,3,"Gaillardia_aristata",22.0618344098343,"2,B,10","2,B,10,3","2,B,10,3,2","Gaillardia_aristata,2,B,10,3,2"
"834",2,2,"B",10,4,"Gaillardia_aristata",22.0618344098343,"2,B,10","2,B,10,4","2,B,10,4,2","Gaillardia_aristata,2,B,10,4,2"
"835",2,2,"B",7,3,"Gaillardia_aristata",22.0618344098343,"2,B,7","2,B,7,3","2,B,7,3,2","Gaillardia_aristata,2,B,7,3,2"
"836",2,2,"C",14,2,"Gaillardia_aristata",22.0618344098343,"2,C,14","2,C,14,2","2,C,14,2,2","Gaillardia_aristata,2,C,14,2,2"
"837",2,2,"C",14,3,"Gaillardia_aristata",88.2473376393372,"2,C,14","2,C,14,3","2,C,14,3,2","Gaillardia_aristata,2,C,14,3,2"
"838",2,2,"C",14,4,"Gaillardia_aristata",22.0618344098343,"2,C,14","2,C,14,4","2,C,14,4,2","Gaillardia_aristata,2,C,14,4,2"
"839",2,2,"C",3,3,"Gaillardia_aristata",176.494675278674,"2,C,3","2,C,3,3","2,C,3,3,2","Gaillardia_aristata,2,C,3,3,2"
"840",2,2,"C",7,4,"Gaillardia_aristata",88.2473376393372,"2,C,7","2,C,7,4","2,C,7,4,2","Gaillardia_aristata,2,C,7,4,2"
"841",2,2,"D",13,3,"Gaillardia_aristata",22.0618344098343,"2,D,13","2,D,13,3","2,D,13,3,2","Gaillardia_aristata,2,D,13,3,2"
"842",2,2,"D",13,4,"Gaillardia_aristata",22.0618344098343,"2,D,13","2,D,13,4","2,D,13,4,2","Gaillardia_aristata,2,D,13,4,2"
"843",2,2,"D",14,4,"Gaillardia_aristata",110.309172049172,"2,D,14","2,D,14,4","2,D,14,4,2","Gaillardia_aristata,2,D,14,4,2"
"844",2,2,"D",4,3,"Gaillardia_aristata",176.494675278674,"2,D,4","2,D,4,3","2,D,4,3,2","Gaillardia_aristata,2,D,4,3,2"
"845",2,2,"D",4,4,"Gaillardia_aristata",44.1236688196686,"2,D,4","2,D,4,4","2,D,4,4,2","Gaillardia_aristata,2,D,4,4,2"
"846",2,2,"D",7,3,"Gaillardia_aristata",44.1236688196686,"2,D,7","2,D,7,3","2,D,7,3,2","Gaillardia_aristata,2,D,7,3,2"
"847",2,2,"D",7,4,"Gaillardia_aristata",176.494675278674,"2,D,7","2,D,7,4","2,D,7,4,2","Gaillardia_aristata,2,D,7,4,2"
"848",2,3,"A",14,4,"Gaillardia_aristata",44.1236688196686,"3,A,14","3,A,14,4","3,A,14,4,2","Gaillardia_aristata,3,A,14,4,2"
"849",2,3,"B",10,4,"Gaillardia_aristata",22.0618344098343,"3,B,10","3,B,10,4","3,B,10,4,2","Gaillardia_aristata,3,B,10,4,2"
"850",2,3,"B",11,3,"Gaillardia_aristata",22.0618344098343,"3,B,11","3,B,11,3","3,B,11,3,2","Gaillardia_aristata,3,B,11,3,2"
"851",2,3,"B",5,3,"Gaillardia_aristata",66.1855032295029,"3,B,5","3,B,5,3","3,B,5,3,2","Gaillardia_aristata,3,B,5,3,2"
"852",2,3,"B",5,4,"Gaillardia_aristata",22.0618344098343,"3,B,5","3,B,5,4","3,B,5,4,2","Gaillardia_aristata,3,B,5,4,2"
"853",2,3,"C",13,3,"Gaillardia_aristata",44.1236688196686,"3,C,13","3,C,13,3","3,C,13,3,2","Gaillardia_aristata,3,C,13,3,2"
"854",2,3,"C",13,4,"Gaillardia_aristata",22.0618344098343,"3,C,13","3,C,13,4","3,C,13,4,2","Gaillardia_aristata,3,C,13,4,2"
"855",2,3,"C",15,3,"Gaillardia_aristata",22.0618344098343,"3,C,15","3,C,15,3","3,C,15,3,2","Gaillardia_aristata,3,C,15,3,2"
"856",2,3,"C",5,3,"Gaillardia_aristata",66.1855032295029,"3,C,5","3,C,5,3","3,C,5,3,2","Gaillardia_aristata,3,C,5,3,2"
"857",2,3,"C",5,4,"Gaillardia_aristata",176.494675278674,"3,C,5","3,C,5,4","3,C,5,4,2","Gaillardia_aristata,3,C,5,4,2"
"858",2,3,"C",8,4,"Gaillardia_aristata",44.1236688196686,"3,C,8","3,C,8,4","3,C,8,4,2","Gaillardia_aristata,3,C,8,4,2"
"859",2,3,"C",9,3,"Gaillardia_aristata",66.1855032295029,"3,C,9","3,C,9,3","3,C,9,3,2","Gaillardia_aristata,3,C,9,3,2"
"860",2,3,"C",9,4,"Gaillardia_aristata",22.0618344098343,"3,C,9","3,C,9,4","3,C,9,4,2","Gaillardia_aristata,3,C,9,4,2"
"861",2,3,"D",1,4,"Gaillardia_aristata",132.371006459006,"3,D,1","3,D,1,4","3,D,1,4,2","Gaillardia_aristata,3,D,1,4,2"
"862",2,3,"D",7,3,"Gaillardia_aristata",88.2473376393372,"3,D,7","3,D,7,3","3,D,7,3,2","Gaillardia_aristata,3,D,7,3,2"
"863",2,3,"D",7,4,"Gaillardia_aristata",22.0618344098343,"3,D,7","3,D,7,4","3,D,7,4,2","Gaillardia_aristata,3,D,7,4,2"
"864",2,3,"D",9,4,"Gaillardia_aristata",22.0618344098343,"3,D,9","3,D,9,4","3,D,9,4,2","Gaillardia_aristata,3,D,9,4,2"
"865",2,4,"A",11,4,"Gaillardia_aristata",88.2473376393372,"4,A,11","4,A,11,4","4,A,11,4,2","Gaillardia_aristata,4,A,11,4,2"
"866",2,4,"A",13,4,"Gaillardia_aristata",44.1236688196686,"4,A,13","4,A,13,4","4,A,13,4,2","Gaillardia_aristata,4,A,13,4,2"
"867",2,4,"A",9,3,"Gaillardia_aristata",44.1236688196686,"4,A,9","4,A,9,3","4,A,9,3,2","Gaillardia_aristata,4,A,9,3,2"
"868",2,4,"B",11,4,"Gaillardia_aristata",44.1236688196686,"4,B,11","4,B,11,4","4,B,11,4,2","Gaillardia_aristata,4,B,11,4,2"
"869",2,4,"B",12,3,"Gaillardia_aristata",66.1855032295029,"4,B,12","4,B,12,3","4,B,12,3,2","Gaillardia_aristata,4,B,12,3,2"
"870",2,4,"B",12,4,"Gaillardia_aristata",22.0618344098343,"4,B,12","4,B,12,4","4,B,12,4,2","Gaillardia_aristata,4,B,12,4,2"
"871",2,4,"B",14,4,"Gaillardia_aristata",22.0618344098343,"4,B,14","4,B,14,4","4,B,14,4,2","Gaillardia_aristata,4,B,14,4,2"
"872",2,4,"B",2,4,"Gaillardia_aristata",44.1236688196686,"4,B,2","4,B,2,4","4,B,2,4,2","Gaillardia_aristata,4,B,2,4,2"
"873",2,4,"B",7,3,"Gaillardia_aristata",22.0618344098343,"4,B,7","4,B,7,3","4,B,7,3,2","Gaillardia_aristata,4,B,7,3,2"
"874",2,4,"B",7,4,"Gaillardia_aristata",44.1236688196686,"4,B,7","4,B,7,4","4,B,7,4,2","Gaillardia_aristata,4,B,7,4,2"
"875",2,4,"C",1,4,"Gaillardia_aristata",132.371006459006,"4,C,1","4,C,1,4","4,C,1,4,2","Gaillardia_aristata,4,C,1,4,2"
"876",2,4,"C",10,4,"Gaillardia_aristata",22.0618344098343,"4,C,10","4,C,10,4","4,C,10,4,2","Gaillardia_aristata,4,C,10,4,2"
"877",2,4,"C",11,4,"Gaillardia_aristata",22.0618344098343,"4,C,11","4,C,11,4","4,C,11,4,2","Gaillardia_aristata,4,C,11,4,2"
"878",2,4,"C",14,4,"Gaillardia_aristata",22.0618344098343,"4,C,14","4,C,14,4","4,C,14,4,2","Gaillardia_aristata,4,C,14,4,2"
"879",2,4,"C",6,3,"Gaillardia_aristata",22.0618344098343,"4,C,6","4,C,6,3","4,C,6,3,2","Gaillardia_aristata,4,C,6,3,2"
"880",2,4,"C",9,3,"Gaillardia_aristata",88.2473376393372,"4,C,9","4,C,9,3","4,C,9,3,2","Gaillardia_aristata,4,C,9,3,2"
"881",2,4,"C",9,4,"Gaillardia_aristata",110.309172049172,"4,C,9","4,C,9,4","4,C,9,4,2","Gaillardia_aristata,4,C,9,4,2"
"882",2,4,"D",10,3,"Gaillardia_aristata",110.309172049172,"4,D,10","4,D,10,3","4,D,10,3,2","Gaillardia_aristata,4,D,10,3,2"
"883",2,4,"D",10,4,"Gaillardia_aristata",88.2473376393372,"4,D,10","4,D,10,4","4,D,10,4,2","Gaillardia_aristata,4,D,10,4,2"
"884",2,4,"D",11,3,"Gaillardia_aristata",22.0618344098343,"4,D,11","4,D,11,3","4,D,11,3,2","Gaillardia_aristata,4,D,11,3,2"
"885",2,4,"D",11,4,"Gaillardia_aristata",66.1855032295029,"4,D,11","4,D,11,4","4,D,11,4,2","Gaillardia_aristata,4,D,11,4,2"
"886",2,4,"D",7,3,"Gaillardia_aristata",22.0618344098343,"4,D,7","4,D,7,3","4,D,7,3,2","Gaillardia_aristata,4,D,7,3,2"
"887",2,4,"D",9,4,"Gaillardia_aristata",22.0618344098343,"4,D,9","4,D,9,4","4,D,9,4,2","Gaillardia_aristata,4,D,9,4,2"
"888",2,5,"A",6,3,"Gaillardia_aristata",22.0618344098343,"5,A,6","5,A,6,3","5,A,6,3,2","Gaillardia_aristata,5,A,6,3,2"
"889",2,5,"C",10,3,"Gaillardia_aristata",22.0618344098343,"5,C,10","5,C,10,3","5,C,10,3,2","Gaillardia_aristata,5,C,10,3,2"
"890",2,5,"C",11,4,"Gaillardia_aristata",22.0618344098343,"5,C,11","5,C,11,4","5,C,11,4,2","Gaillardia_aristata,5,C,11,4,2"
"891",2,5,"C",14,4,"Gaillardia_aristata",22.0618344098343,"5,C,14","5,C,14,4","5,C,14,4,2","Gaillardia_aristata,5,C,14,4,2"
"892",2,5,"C",3,2,"Gaillardia_aristata",22.0618344098343,"5,C,3","5,C,3,2","5,C,3,2,2","Gaillardia_aristata,5,C,3,2,2"
"893",2,5,"C",3,3,"Gaillardia_aristata",176.494675278674,"5,C,3","5,C,3,3","5,C,3,3,2","Gaillardia_aristata,5,C,3,3,2"
"894",2,5,"C",9,3,"Gaillardia_aristata",22.0618344098343,"5,C,9","5,C,9,3","5,C,9,3,2","Gaillardia_aristata,5,C,9,3,2"
"895",2,5,"C",9,4,"Gaillardia_aristata",66.1855032295029,"5,C,9","5,C,9,4","5,C,9,4,2","Gaillardia_aristata,5,C,9,4,2"
"896",2,5,"D",10,2,"Gaillardia_aristata",22.0618344098343,"5,D,10","5,D,10,2","5,D,10,2,2","Gaillardia_aristata,5,D,10,2,2"
"897",2,5,"D",10,3,"Gaillardia_aristata",132.371006459006,"5,D,10","5,D,10,3","5,D,10,3,2","Gaillardia_aristata,5,D,10,3,2"
"898",2,5,"D",10,4,"Gaillardia_aristata",88.2473376393372,"5,D,10","5,D,10,4","5,D,10,4,2","Gaillardia_aristata,5,D,10,4,2"
"899",2,5,"D",8,3,"Gaillardia_aristata",22.0618344098343,"5,D,8","5,D,8,3","5,D,8,3,2","Gaillardia_aristata,5,D,8,3,2"
"900",2,5,"D",8,4,"Gaillardia_aristata",110.309172049172,"5,D,8","5,D,8,4","5,D,8,4,2","Gaillardia_aristata,5,D,8,4,2"
"901",2,6,"A",11,3,"Gaillardia_aristata",176.494675278674,"6,A,11","6,A,11,3","6,A,11,3,2","Gaillardia_aristata,6,A,11,3,2"
"902",2,6,"A",11,4,"Gaillardia_aristata",66.1855032295029,"6,A,11","6,A,11,4","6,A,11,4,2","Gaillardia_aristata,6,A,11,4,2"
"903",2,6,"A",4,4,"Gaillardia_aristata",22.0618344098343,"6,A,4","6,A,4,4","6,A,4,4,2","Gaillardia_aristata,6,A,4,4,2"
"904",2,6,"A",5,3,"Gaillardia_aristata",44.1236688196686,"6,A,5","6,A,5,3","6,A,5,3,2","Gaillardia_aristata,6,A,5,3,2"
"905",2,6,"A",7,1,"Gaillardia_aristata",44.1236688196686,"6,A,7","6,A,7,1","6,A,7,1,2","Gaillardia_aristata,6,A,7,1,2"
"906",2,6,"A",7,2,"Gaillardia_aristata",22.0618344098343,"6,A,7","6,A,7,2","6,A,7,2,2","Gaillardia_aristata,6,A,7,2,2"
"907",2,6,"A",7,3,"Gaillardia_aristata",551.545860245858,"6,A,7","6,A,7,3","6,A,7,3,2","Gaillardia_aristata,6,A,7,3,2"
"908",2,6,"A",9,4,"Gaillardia_aristata",22.0618344098343,"6,A,9","6,A,9,4","6,A,9,4,2","Gaillardia_aristata,6,A,9,4,2"
"909",2,6,"B",10,3,"Gaillardia_aristata",44.1236688196686,"6,B,10","6,B,10,3","6,B,10,3,2","Gaillardia_aristata,6,B,10,3,2"
"910",2,6,"B",10,4,"Gaillardia_aristata",44.1236688196686,"6,B,10","6,B,10,4","6,B,10,4,2","Gaillardia_aristata,6,B,10,4,2"
"911",2,6,"B",11,3,"Gaillardia_aristata",22.0618344098343,"6,B,11","6,B,11,3","6,B,11,3,2","Gaillardia_aristata,6,B,11,3,2"
"912",2,6,"B",11,4,"Gaillardia_aristata",110.309172049172,"6,B,11","6,B,11,4","6,B,11,4,2","Gaillardia_aristata,6,B,11,4,2"
"913",2,6,"B",13,3,"Gaillardia_aristata",22.0618344098343,"6,B,13","6,B,13,3","6,B,13,3,2","Gaillardia_aristata,6,B,13,3,2"
"914",2,6,"B",13,4,"Gaillardia_aristata",44.1236688196686,"6,B,13","6,B,13,4","6,B,13,4,2","Gaillardia_aristata,6,B,13,4,2"
"915",2,6,"B",3,4,"Gaillardia_aristata",22.0618344098343,"6,B,3","6,B,3,4","6,B,3,4,2","Gaillardia_aristata,6,B,3,4,2"
"916",2,6,"B",4,3,"Gaillardia_aristata",44.1236688196686,"6,B,4","6,B,4,3","6,B,4,3,2","Gaillardia_aristata,6,B,4,3,2"
"917",2,6,"B",4,4,"Gaillardia_aristata",88.2473376393372,"6,B,4","6,B,4,4","6,B,4,4,2","Gaillardia_aristata,6,B,4,4,2"
"918",2,6,"B",5,3,"Gaillardia_aristata",220.618344098343,"6,B,5","6,B,5,3","6,B,5,3,2","Gaillardia_aristata,6,B,5,3,2"
"919",2,6,"B",9,3,"Gaillardia_aristata",22.0618344098343,"6,B,9","6,B,9,3","6,B,9,3,2","Gaillardia_aristata,6,B,9,3,2"
"920",2,6,"B",9,4,"Gaillardia_aristata",66.1855032295029,"6,B,9","6,B,9,4","6,B,9,4,2","Gaillardia_aristata,6,B,9,4,2"
"921",2,6,"C",12,4,"Gaillardia_aristata",44.1236688196686,"6,C,12","6,C,12,4","6,C,12,4,2","Gaillardia_aristata,6,C,12,4,2"
"922",2,6,"C",13,3,"Gaillardia_aristata",220.618344098343,"6,C,13","6,C,13,3","6,C,13,3,2","Gaillardia_aristata,6,C,13,3,2"
"923",2,6,"C",13,4,"Gaillardia_aristata",44.1236688196686,"6,C,13","6,C,13,4","6,C,13,4,2","Gaillardia_aristata,6,C,13,4,2"
"924",2,7,"A",1,3,"Gaillardia_aristata",22.0618344098343,"7,A,1","7,A,1,3","7,A,1,3,2","Gaillardia_aristata,7,A,1,3,2"
"925",2,7,"A",1,4,"Gaillardia_aristata",154.43284086884,"7,A,1","7,A,1,4","7,A,1,4,2","Gaillardia_aristata,7,A,1,4,2"
"926",2,7,"B",1,4,"Gaillardia_aristata",22.0618344098343,"7,B,1","7,B,1,4","7,B,1,4,2","Gaillardia_aristata,7,B,1,4,2"
"927",2,7,"B",15,4,"Gaillardia_aristata",22.0618344098343,"7,B,15","7,B,15,4","7,B,15,4,2","Gaillardia_aristata,7,B,15,4,2"
"928",2,7,"B",5,3,"Gaillardia_aristata",88.2473376393372,"7,B,5","7,B,5,3","7,B,5,3,2","Gaillardia_aristata,7,B,5,3,2"
"929",2,7,"B",5,4,"Gaillardia_aristata",22.0618344098343,"7,B,5","7,B,5,4","7,B,5,4,2","Gaillardia_aristata,7,B,5,4,2"
"930",2,7,"D",10,4,"Gaillardia_aristata",22.0618344098343,"7,D,10","7,D,10,4","7,D,10,4,2","Gaillardia_aristata,7,D,10,4,2"
"931",2,2,"A",15,4,"Helianthus_giganteus",25.6969712693031,"2,A,15","2,A,15,4","2,A,15,4,2","Helianthus_giganteus,2,A,15,4,2"
"932",2,2,"A",7,4,"Helianthus_giganteus",128.484856346515,"2,A,7","2,A,7,4","2,A,7,4,2","Helianthus_giganteus,2,A,7,4,2"
"933",2,2,"C",4,4,"Helianthus_giganteus",25.6969712693031,"2,C,4","2,C,4,4","2,C,4,4,2","Helianthus_giganteus,2,C,4,4,2"
"934",2,2,"D",6,4,"Helianthus_giganteus",51.3939425386062,"2,D,6","2,D,6,4","2,D,6,4,2","Helianthus_giganteus,2,D,6,4,2"
"935",2,3,"B",15,4,"Helianthus_giganteus",102.787885077212,"3,B,15","3,B,15,4","3,B,15,4,2","Helianthus_giganteus,3,B,15,4,2"
"936",2,3,"D",10,4,"Helianthus_giganteus",77.0909138079093,"3,D,10","3,D,10,4","3,D,10,4,2","Helianthus_giganteus,3,D,10,4,2"
"937",2,3,"C",4,3,"Helianthus_maximiliani",23.1623343163868,"3,C,4","3,C,4,3","3,C,4,3,2","Helianthus_maximiliani,3,C,4,3,2"
"938",2,1,"A",3,3,"Heliopsis_helianthoides",13.2025431267111,"1,A,3","1,A,3,3","1,A,3,3,2","Heliopsis_helianthoides,1,A,3,3,2"
"939",2,1,"D",10,3,"Heliopsis_helianthoides",13.2025431267111,"1,D,10","1,D,10,3","1,D,10,3,2","Heliopsis_helianthoides,1,D,10,3,2"
"940",2,1,"D",10,4,"Heliopsis_helianthoides",132.025431267111,"1,D,10","1,D,10,4","1,D,10,4,2","Heliopsis_helianthoides,1,D,10,4,2"
"941",2,1,"D",14,4,"Heliopsis_helianthoides",13.2025431267111,"1,D,14","1,D,14,4","1,D,14,4,2","Heliopsis_helianthoides,1,D,14,4,2"
"942",2,1,"D",5,3,"Heliopsis_helianthoides",39.6076293801333,"1,D,5","1,D,5,3","1,D,5,3,2","Heliopsis_helianthoides,1,D,5,3,2"
"943",2,1,"D",5,4,"Heliopsis_helianthoides",158.430517520533,"1,D,5","1,D,5,4","1,D,5,4,2","Heliopsis_helianthoides,1,D,5,4,2"
"944",2,2,"A",11,4,"Heliopsis_helianthoides",92.4178018869777,"2,A,11","2,A,11,4","2,A,11,4,2","Heliopsis_helianthoides,2,A,11,4,2"
"945",2,2,"A",6,4,"Heliopsis_helianthoides",52.8101725068444,"2,A,6","2,A,6,4","2,A,6,4,2","Heliopsis_helianthoides,2,A,6,4,2"
"946",2,2,"B",11,4,"Heliopsis_helianthoides",26.4050862534222,"2,B,11","2,B,11,4","2,B,11,4,2","Heliopsis_helianthoides,2,B,11,4,2"
"947",2,2,"B",15,3,"Heliopsis_helianthoides",26.4050862534222,"2,B,15","2,B,15,3","2,B,15,3,2","Heliopsis_helianthoides,2,B,15,3,2"
"948",2,2,"B",15,4,"Heliopsis_helianthoides",13.2025431267111,"2,B,15","2,B,15,4","2,B,15,4,2","Heliopsis_helianthoides,2,B,15,4,2"
"949",2,2,"B",8,4,"Heliopsis_helianthoides",52.8101725068444,"2,B,8","2,B,8,4","2,B,8,4,2","Heliopsis_helianthoides,2,B,8,4,2"
"950",2,2,"C",14,4,"Heliopsis_helianthoides",13.2025431267111,"2,C,14","2,C,14,4","2,C,14,4,2","Heliopsis_helianthoides,2,C,14,4,2"
"951",2,2,"D",14,4,"Heliopsis_helianthoides",13.2025431267111,"2,D,14","2,D,14,4","2,D,14,4,2","Heliopsis_helianthoides,2,D,14,4,2"
"952",2,2,"D",4,4,"Heliopsis_helianthoides",13.2025431267111,"2,D,4","2,D,4,4","2,D,4,4,2","Heliopsis_helianthoides,2,D,4,4,2"
"953",2,2,"D",5,3,"Heliopsis_helianthoides",26.4050862534222,"2,D,5","2,D,5,3","2,D,5,3,2","Heliopsis_helianthoides,2,D,5,3,2"
"954",2,2,"D",5,4,"Heliopsis_helianthoides",132.025431267111,"2,D,5","2,D,5,4","2,D,5,4,2","Heliopsis_helianthoides,2,D,5,4,2"
"955",2,2,"D",7,3,"Heliopsis_helianthoides",26.4050862534222,"2,D,7","2,D,7,3","2,D,7,3,2","Heliopsis_helianthoides,2,D,7,3,2"
"956",2,2,"D",7,4,"Heliopsis_helianthoides",39.6076293801333,"2,D,7","2,D,7,4","2,D,7,4,2","Heliopsis_helianthoides,2,D,7,4,2"
"957",2,2,"D",9,3,"Heliopsis_helianthoides",39.6076293801333,"2,D,9","2,D,9,3","2,D,9,3,2","Heliopsis_helianthoides,2,D,9,3,2"
"958",2,2,"D",9,4,"Heliopsis_helianthoides",514.899181941733,"2,D,9","2,D,9,4","2,D,9,4,2","Heliopsis_helianthoides,2,D,9,4,2"
"959",2,3,"A",10,4,"Heliopsis_helianthoides",26.4050862534222,"3,A,10","3,A,10,4","3,A,10,4,2","Heliopsis_helianthoides,3,A,10,4,2"
"960",2,3,"A",11,4,"Heliopsis_helianthoides",26.4050862534222,"3,A,11","3,A,11,4","3,A,11,4,2","Heliopsis_helianthoides,3,A,11,4,2"
"961",2,3,"A",13,4,"Heliopsis_helianthoides",13.2025431267111,"3,A,13","3,A,13,4","3,A,13,4,2","Heliopsis_helianthoides,3,A,13,4,2"
"962",2,3,"A",15,4,"Heliopsis_helianthoides",26.4050862534222,"3,A,15","3,A,15,4","3,A,15,4,2","Heliopsis_helianthoides,3,A,15,4,2"
"963",2,3,"A",6,4,"Heliopsis_helianthoides",26.4050862534222,"3,A,6","3,A,6,4","3,A,6,4,2","Heliopsis_helianthoides,3,A,6,4,2"
"964",2,3,"A",9,4,"Heliopsis_helianthoides",79.2152587602666,"3,A,9","3,A,9,4","3,A,9,4,2","Heliopsis_helianthoides,3,A,9,4,2"
"965",2,3,"B",1,4,"Heliopsis_helianthoides",13.2025431267111,"3,B,1","3,B,1,4","3,B,1,4,2","Heliopsis_helianthoides,3,B,1,4,2"
"966",2,3,"B",12,4,"Heliopsis_helianthoides",26.4050862534222,"3,B,12","3,B,12,4","3,B,12,4,2","Heliopsis_helianthoides,3,B,12,4,2"
"967",2,3,"B",15,4,"Heliopsis_helianthoides",92.4178018869777,"3,B,15","3,B,15,4","3,B,15,4,2","Heliopsis_helianthoides,3,B,15,4,2"
"968",2,3,"B",6,4,"Heliopsis_helianthoides",26.4050862534222,"3,B,6","3,B,6,4","3,B,6,4,2","Heliopsis_helianthoides,3,B,6,4,2"
"969",2,3,"B",7,3,"Heliopsis_helianthoides",39.6076293801333,"3,B,7","3,B,7,3","3,B,7,3,2","Heliopsis_helianthoides,3,B,7,3,2"
"970",2,3,"B",7,4,"Heliopsis_helianthoides",92.4178018869777,"3,B,7","3,B,7,4","3,B,7,4,2","Heliopsis_helianthoides,3,B,7,4,2"
"971",2,3,"C",1,4,"Heliopsis_helianthoides",52.8101725068444,"3,C,1","3,C,1,4","3,C,1,4,2","Heliopsis_helianthoides,3,C,1,4,2"
"972",2,3,"C",13,4,"Heliopsis_helianthoides",13.2025431267111,"3,C,13","3,C,13,4","3,C,13,4,2","Heliopsis_helianthoides,3,C,13,4,2"
"973",2,3,"D",12,4,"Heliopsis_helianthoides",92.4178018869777,"3,D,12","3,D,12,4","3,D,12,4,2","Heliopsis_helianthoides,3,D,12,4,2"
"974",2,3,"D",13,4,"Heliopsis_helianthoides",13.2025431267111,"3,D,13","3,D,13,4","3,D,13,4,2","Heliopsis_helianthoides,3,D,13,4,2"
"975",2,3,"D",2,3,"Heliopsis_helianthoides",26.4050862534222,"3,D,2","3,D,2,3","3,D,2,3,2","Heliopsis_helianthoides,3,D,2,3,2"
"976",2,3,"D",6,4,"Heliopsis_helianthoides",26.4050862534222,"3,D,6","3,D,6,4","3,D,6,4,2","Heliopsis_helianthoides,3,D,6,4,2"
"977",2,4,"A",1,4,"Heliopsis_helianthoides",39.6076293801333,"4,A,1","4,A,1,4","4,A,1,4,2","Heliopsis_helianthoides,4,A,1,4,2"
"978",2,4,"A",10,4,"Heliopsis_helianthoides",79.2152587602666,"4,A,10","4,A,10,4","4,A,10,4,2","Heliopsis_helianthoides,4,A,10,4,2"
"979",2,4,"A",11,4,"Heliopsis_helianthoides",39.6076293801333,"4,A,11","4,A,11,4","4,A,11,4,2","Heliopsis_helianthoides,4,A,11,4,2"
"980",2,4,"A",13,4,"Heliopsis_helianthoides",145.227974393822,"4,A,13","4,A,13,4","4,A,13,4,2","Heliopsis_helianthoides,4,A,13,4,2"
"981",2,4,"A",2,4,"Heliopsis_helianthoides",92.4178018869777,"4,A,2","4,A,2,4","4,A,2,4,2","Heliopsis_helianthoides,4,A,2,4,2"
